-60.001155853271484
-60.0147819519043
-59.951759338378906
-60.027610778808594
-60.001888275146484
-59.98733139038086
-60.00874328613281
-60.01372528076172
-59.991424560546875
-59.996402740478516
-59.99186706542969
-60.01696014404297
-60.01988983154297
-59.9681396484375
-60.0145149230957
-60.00893020629883
-59.96630859375
-60.049930572509766
-59.94050979614258
